2025-09-08 09:24:13,127 | aci.level1.info | INFO | Initializing SeedExperience simulation
2025-09-08 09:25:59,428 | aci.level2.info | INFO | PROCESS: Generated thought: I am aware only of my immediate reasoning context and recent conversation lines; I do not possess tr...
2025-09-08 09:27:27,865 | aci.level2.info | INFO | Memory save: episodic_memory
2025-09-08 09:27:40,846 | aci.level2.info | INFO | PROCESS: Memory retrieval completed
2025-09-08 09:27:40,928 | aci.level2.info | INFO | PROCESS: Thought graph analysis completed
2025-09-08 09:27:40,938 | aci.level1.info | INFO | THOUGHT: Selected action: reflect - I am aware only of my immediate reasoning context ...
2025-09-08 09:27:50,603 | aci.level2.info | INFO | PROCESS: Reflective inner speech completed
2025-09-08 09:28:11,603 | aci.level2.info | INFO | Memory create: floating_memory
2025-09-08 09:28:11,611 | aci.level1.info | INFO | NT_LEVELS: dopamine=0.00, serotonin=0.00, norepinephrine=0.00, oxytocin=1.94, testosterone=1.67, histamine=0.28, acetylcholine=0.54, glutamate=0.62, gaba=0.54
2025-09-08 09:28:11,619 | aci.level3.debug | DEBUG | NT_LEVELS: dopamine=0.00, serotonin=0.00, norepinephrine=0.00, oxytocin=1.94, testosterone=1.67, histamine=0.28, acetylcholine=0.54, glutamate=0.62, gaba=0.54
2025-09-08 09:28:12,942 | aci.level2.info | INFO | Starting pattern analysis
2025-09-08 09:28:12,956 | aci.level2.info | INFO | Pattern analysis complete
2025-09-08 09:28:12,963 | aci.level2.info | INFO | Building knowledge graph
2025-09-08 09:28:13,038 | aci.level1.error | ERROR | Failed to extract and store knowledge: duplicate key value violates unique constraint "knowledge_nodes_node_type_label_key"
DETAIL:  Key (node_type, label)=(entity, My) already exists.

2025-09-08 09:28:13,122 | aci.level2.info | INFO | MEMORY [knowledge_extraction] Periodic extraction completed
2025-09-08 09:28:13,129 | aci.level3.info | INFO | Layer 1 GC completed
2025-09-08 09:28:13,136 | aci.level2.info | INFO | Memory consolidate: layer1_gc
2025-09-08 09:28:13,142 | aci.level2.info | INFO | Performance: memory_consolidation_duration = 0.006905317306518555 seconds
2025-09-08 09:32:46,034 | aci.level2.info | INFO | Memory save: memory_graph
2025-09-08 09:32:46,040 | aci.level1.info | INFO | ACTION [reflect] I am aware only of my immediate reasoning context and recent conversation lines; I do not possess tr
2025-09-08 09:32:46,048 | aci.level3.debug | DEBUG | BUNDLE [step_complete]
2025-09-08 09:32:46,056 | aci.level2.info | INFO | Performance: dmn_step_duration = 431.1477973461151 seconds
2025-09-08 09:32:46,136 | aci.level2.info | INFO | Step completed
2025-09-08 09:32:46,644 | aci.level2.info | INFO | Simulation step started
2025-09-08 09:32:50,510 | aci.level1.info | INFO | World Event: Plato responds in conversation
2025-09-08 09:32:50,523 | aci.level1.info | INFO | Thought: I should have brought a book.
2025-09-08 09:32:50,533 | aci.level1.info | INFO | World Event: step_start
2025-09-08 09:32:50,542 | aci.level2.info | INFO | PROCESS: Sensory input received
2025-09-08 09:32:50,550 | aci.level1.info | INFO | World Event: input
2025-09-08 09:32:50,559 | aci.level1.info | INFO | NT_LEVELS: dopamine=0.00, serotonin=0.00, norepinephrine=0.00, oxytocin=1.94, testosterone=1.67, histamine=0.28, acetylcholine=0.54, glutamate=0.62, gaba=0.54
2025-09-08 09:32:50,570 | aci.level3.debug | DEBUG | NT_LEVELS: dopamine=0.00, serotonin=0.00, norepinephrine=0.00, oxytocin=1.94, testosterone=1.67, histamine=0.28, acetylcholine=0.54, glutamate=0.62, gaba=0.54
2025-09-08 09:32:55,541 | aci.level2.info | INFO | PROCESS: Scene analysis completed
2025-09-08 09:33:04,585 | aci.level2.info | INFO | PROCESS: Generated thought: I should have brought a book....
